sent_id	sentence	typability_z	n_typists
525	I think we should consider this request.	0.588725389233688	1681
526	I think we should put a number on the table.	0.676384488918142	1634
527	I think your outlined measures sound fine.	0.158217425807296	1667
528	I thought it had gone to all of Enron.	0.168639031808562	1589
529	I thought you left to go get breakfast.	0.129492520415267	1700
530	I thought you needed him to carry two people.	0.312061296744414	1634
531	I thought you were on 6.	-0.0351623141049353	1672
532	I told Gary you could make the call.	0.398093042464318	1669
533	I told you silly.	0.482915575962224	1689
534	I tried that to no avail.	0.197082946688238	1711
535	I vote for the latter.	0.733168218635548	1668
536	I want to compare the two.	0.506745087185091	1605
537	I want to finish the rest of the year.	0.939020105318388	1666
538	I want to remind you about our All-Employee Meeting this Tuesday, Oct.	-0.742342445282556	1603
539	I want to thank everyone involved.	0.154469460489032	1688
540	I wanted to get all of this out of the way before my move.	0.797701501304586	1685
541	I wanted to go drinking with you.	0.639812497694935	1609
542	I was a bit rusty but I didn't want to miss the elections back home.	0.116481284398282	1656
543	I was going to call you but I hate to bother your holiday.	0.430212043157545	1713
544	I was out Thurs.	-0.268569464082226	1712
545	I was planning on calling you after I saw your revisions.	0.321511404763538	1742
546	I was planning to attend.	0.714155217391857	1692
547	I was runner-up three times.	-0.16239117855846	1668
548	I was selfish in what I did.	0.217739601588844	1667
549	I was trying to remember what Bobby said.	0.150168514432326	1645
550	I wasn't as prepared as I will be this year.	0.0611767792624618	1576
551	I wasn't sure that you received the first e-mail.	-0.340426664932373	1616
552	I will add this to the folder and let you know when we get into it.	0.845370325537388	1623
553	I will be back Friday.	0.189348679446886	1723
554	I will be checking up with Lisa.	0.287690949649624	1623
555	I will be out on Friday, but any other day is fine.	0.364111791653633	1707
556	I will be taking the first week in December off, though.	0.364185012162365	1643
557	I will be there.	1.08155146613358	1693
558	I will be thinking of you.	0.785920138535906	1644
559	I will bring John Brindle.	-0.373970408181577	1692
560	I will bring the pillow back tomorrow and get with you then.	0.574169623044765	1642
561	I will call in 20 to 30 minutes.	-0.0756922777453178	1633
562	I will call you Monday morning to discuss.	0.344472278755181	1638
563	I will fax the invoice to you today.	0.395193987710806	1667
564	I will follow up with him as soon as the dust settles.	0.537208264097833	1721
565	I will get the gathering to Gloria tomorrow.	0.241274405492739	1637
566	I will handle this afternoon.	0.545794739468809	1628
567	I will if I want to.	0.243822785468291	1683
568	I will likely not be available.	0.0686826778509569	1646
569	I will need to get you set up in their system prior to Tuesday.	0.0378511406436845	1678
570	I will need to have my memory refreshed.	0.294073290761233	1707
571	I will not be available.	0.266238304478962	1670
572	I will not make the meeting at 1 PM.	0.0245375547212817	1655
573	I will review them on Monday.	0.306115803039539	1657
574	I will tell them.	0.651053433617065	1623
575	I will try and find out.	0.822477690002511	1802
576	I will try to expedite payment tomorrow.	-0.0262154115837471	1703
577	I will try to make sure I'm in good shape.	0.167793002784282	1675
578	I wish he would leave Deerfield alone.	-0.259168676618681	1712
579	I won't be home until 6.	-0.578820315188935	1661
580	I wonder if RBS is another institution which could move quickly.	-0.333236924275748	1643
581	I worked on the grade level promotion.	0.350447664342475	1686
582	I would assume this week sometime.	0.683560340699906	1673
583	I would be glad to participate.	0.32181898180843	1652
584	I would expect an answer ASAP.	-0.598476538904114	1634
586	I would like to attend if so.	0.706419297337985	1706
587	I would like to be on the list if possible.	0.755109988348406	1712
588	I would like to discuss.	0.596135444109948	1644
589	I would like to see some of the drivers at our game.	0.761141724545753	1644
590	I would love to help you guys with this imbalance.	0.323807735763506	1648
591	I would love to take Dawn and Sara riding.	0.0900820865850168	1621
592	I would not say I have guaranteed my final place.	-0.0843643070983846	1746
593	I would suggest you and Mark address this together.	0.302907429425273	1708
594	I wouldn't say I'm 100 percent but I'm darn close.	-0.917655243461231	1669
595	I wouldn't worry about coming in today.	0.0703918360324439	1654
596	I'll ask, he just came by.	-0.49464412330462	1706
598	I'll bug Holloway and let you know what he says.	-0.210315463437598	1628
599	I'll call you in the morning.	0.378301433767041	1584
600	I'll call you when I get to the office.	0.303646599755043	1608
601	I'll catch up with you tomorrow.	-0.133452031978975	1637
602	I'll come have a beer with you guys later.	0.300121148487045	1609
603	I'll email her later tonight.	0.11562423509984	1629
604	I'll find someone to do it.	0.119812763877531	1658
605	I'll get busy now and hopefully email you later today.	0.0415916102047053	1620
606	I'll get with him by phone to confirm.	-0.211152733065783	1596
607	I'll get you one.	-0.159139253991306	1663
609	I'll give it to you tomorrow.	-0.0797123155214372	1651
610	I'll just have her call Tracy.	-0.175268419324317	1602
611	I'll keep it in miles.	-0.21947897921834	1703
612	I'll keep you posted.	-0.267627947455894	1682
613	I'll let you know after lunch.	-0.0241195163071258	1622
614	I'll presume it is dead until I hear otherwise.	-0.124700320721479	1662
615	I'll probably page you.	-0.485299044971923	1617
616	I'll send you a check.	-0.107651729989097	1603
617	I'll send you minutes.	-0.248296204698352	1693
618	I'll take them one at a time.	0.237198897135639	1599
619	I'll take up my problem with weak Scott H.	-0.711290599031653	1622
620	I'll talk to you on Monday.	-0.235360853875678	1629
621	I'll try and get to this later today.	0.308921046537947	1710
622	I'm at the doctor's office, should be in later.	-0.0689308280351631	1680
623	I'm fully recovered and back on pace.	-0.0478609829563566	1602
624	I'm glad she likes her tree.	-0.0356928217840333	1710
625	I'm glad you are involved!	-0.784552727445525	1603
626	I'm glad you liked it.	-0.257417730253869	1703
627	I'm going to class.	0.0318556364253776	1541
629	I'm in a meeting until noon.	-0.151084953418211	1714
630	I'm leaving around noon tomorrow to catch a flight.	0.0515161840189001	1645
631	I'm looking forward to the long weekend!	-0.290453785321693	1595
632	I'm not close enough right now to the discussion.	0.0772903683467389	1624
633	I'm not planning on doing anything this week.	0.351185236441265	1576
634	I'm not sure if they are issuing any wires at this time.	0.391386244848731	1656
635	I'm on a conference call.	-0.258494046352339	1654
637	I'm on my way back there to do so.	0.0979715562570409	1688
638	I'm optimistic, yes, but confident, no.	-0.973655184617305	1597
639	I'm pleased with my speeds.	-0.216735364101823	1609
640	I'm still in Dallas!	-0.872164940853114	1702
642	I'm still learning about the ovals.	0.15948208955698	1640
643	I'm taking Wednesday off.	-0.696514939099751	1598
644	I'm telling you in advance, so don't act surprised.	-0.449636494263898	1588
645	I'm trying to get them billed before the holidays.	0.0977264333949499	1650
646	I'm very sorry about that mix up.	-0.118366207316492	1656
647	I'm waiting until she comes home.	0.0683623656946604	1663
648	I'm working on a liquidity forecast.	-0.573327501715582	1634
649	I'm working on your other emails next.	-0.0774828807884904	1723
650	I've never been to the speedway, but if they come, I will go there.	0.137828299433883	1726
651	I've never worked with her.	0.242638043872126	1671
653	ITT owns the Sheraton hotel chain.	-0.588108389788282	1722
654	Ibrahim sent arms and explosives by sea to the Indian west coast.	-0.40001828970935	1615
655	If Motley is in we are out of money.	-0.00445178519825417	1664
656	If he'll sign no issues with Barclays.	-0.611461246661352	1624
657	If it needs to be paid, we will need to add the day to the deal.	0.579480465323152	1728
658	If lunch doesn't work then how about coffee?	-0.285200823530768	1695
659	If not can I call you?	-0.0257440861539641	1689
660	If possible, I'd like to get Amy's opinion.	-0.819874062436377	1619
661	If she calls me yet today, I'll let you know.	-0.0825137562602553	1664
663	If so he probably will have to pay back.	0.231925881175116	1664
664	If so what was it?	0.102143997654052	1627
665	If the Penskes have any luck at all, they could be unstoppable.	-0.310146760540591	1600
666	If we don't get it, could be trouble.	-0.127549943724417	1614
667	If you have questions, please send an email to Enron.	-0.0543152307417618	1668
668	If you need John speak up now.	-0.133621319922129	1639
670	In a couple of weeks.	0.356152344662167	1693
671	In a meeting with your guys now.	0.340737046951361	1594
673	In his last years he had been living at the nursing home.	0.494476888329024	1691
674	In his third season, Booker has become a superb Fantasy wideout.	-0.540662145857162	1585
675	In isolation, all of these things are trivial.	0.170697279982956	1694
676	In the end, we chose to keep our traditional method.	0.224211989845585	1679
678	Interesting, are you around for a late lunch?	0.0375876262054446	1700
679	Iraq is particularly keen on getting rid of the oil embargo.	-0.401065505280406	1601
680	Is Cassandra there today?	-0.406344488114465	1645
681	Is she done yet?	0.0109694710043874	1717
682	Is that enough for this week?	0.413318184462997	1619
683	Is this cash coming into TW?	-0.273153201563036	1634
684	Is this the conference rate?	0.174782775447411	1725
685	Is this the only time available?	0.113963914201354	1621
686	Isn't that about the way it could happen?	0.105283611948371	1610
687	It carries a lot more excitement for the driver.	0.315259144680831	1738
688	It doesn't match your spreadsheet.	-0.461277900061392	1599
689	It is definitely time to give up on the disappointing wideout.	-0.227722791772528	1648
690	It is not a matter of imposing a peace plan on the parties.	0.54422886261447	1639
692	It is very unlikely that patrons of tour operators are troublemakers.	-0.181231946920232	1633
693	It looks like there are three new demand charges.	0.463200884793023	1659
694	It must be accompanied by increased productivity.	-0.378511809453973	1603
695	It reads like she is in.	0.373021870670256	1781
696	It should save the taxpayers a considerable amount of money.	0.0242421048542522	1726
697	It stands to reason that I will eventually win.	0.371659042920809	1639
698	It was great to finally meet you.	0.485418828344014	1689
699	It was possible to a large extent to agree on some kind of approach.	0.166145892648163	1667
700	It was the best dinner table conversation we've had in a long time.	0.41094074493221	1638
701	It was very nice.	0.532034730492695	1708
702	It wasn't an easy day to play.	-0.2996532975925	1647
703	It will all be public someday.	0.0743910361212199	1734
704	It will also protect the interest of the businessman.	0.184228746007092	1731
705	It will probably be tomorrow.	0.039202263453067	1655
706	It would be great if I could have the files by the 18th or 19th.	-0.0492844968089236	1750
707	It would be wise to keep him inactive until he is effective in a game.	0.263048607557925	1604
708	It would lessen that anxiety that the officers are faced with.	0.259965899944644	1710
709	It's a shame to have to miss one or the other.	0.593630763187142	1636
710	It's all about making the whole story public.	0.190792294038853	1598
711	It's going to be a tough weekend.	0.0851980106769006	1643
712	It's going to be ludicrous.	-0.584803659242664	1621
713	It's incredibly demanding here.	-0.377956345497092	1724
714	It's just very confusing at first.	0.0239643894570259	1600
715	It's kind of fun to see an old rivalry back again.	-0.148291340409479	1667
716	It's not looking too good is it?	-0.124132314847786	1654
717	It's not working very well.	0.167444098964105	1701
718	It's quite a weekend.	-0.486904508845458	1626
719	It's really just technicalities.	-0.510313596497068	1617
720	It's still going on - quite boring though.	-0.46100238893388	1656
722	It's too involved out here on Saturday with everybody qualifying.	-0.535139987441035	1636
723	Its revenues last year reached 3.2 billion dollars.	-0.516351112575215	1617
724	Jackie Adams is trying to get this done today.	0.228680091933111	1636
725	Jacksonville's secondary is thin because of injuries.	-0.482649151103786	1630
726	Jan has a lot of detail.	0.206646601428093	1648
728	Jane, what about this Thursday for lunch?	-0.33267914144499	1677
729	Japan's first man in space was a journalist.	-0.116225122591534	1613
730	Jason Brookins will start at running back if Allen is inactive.	-0.261069774243328	1625
731	Jeff had been serving as chairman and CEO of Enron Industrial Markets.	-0.545160816653897	1656
732	Jeff, attached is my resume.	-0.132850279139299	1630
733	Jets secondary on Sunday.	-0.37785015608973	1673
734	Jiang made the comments in a meeting with Malaysian Prime Minister.	-0.0899401122289667	1598
735	Jim please confirm to Vince you are happy.	-0.0215649657611135	1635
736	Joel will handle this.	0.448788885980493	1695
737	John is out today, but will be back in the office tomorrow.	0.353264324792582	1674
738	John this message concerns me.	0.0180643249394951	1626
739	John, can you give Konni a call?	-0.716561340898295	1664
740	John, please send this to Shelly.	-0.267441022985717	1715
741	Jones executive vice president and chief operating officer.	-0.367535353466442	1568
742	Jordan is taking her last job, corporate development.	-0.264097796545577	1650
744	Juppe arrived in Washington on Wednesday.	-0.552456783400174	1631
745	Juppe described Emile Jonassaint as a puppet with no legitimacy.	-0.904962274575218	1535
746	Juppe met with the president at the Oval office.	0.0394657824296318	1634
747	Juppe said such a force was in the process of being sent to Haiti.	0.126163452275743	1608
749	Just don't start him against the stifling Ravens defense this week.	-0.288538491789513	1614
750	Just in case we haven't invited any of them.	0.074040460343159	1634
751	Just playing with you!	0.0441159195633525	1712
752	Just thought you oughta know.	-0.332928879320725	1628
753	Just told them I thought it would be impossible.	0.418458246648823	1748
754	Just wanted to touch base.	0.664542503025845	1675
755	Kay Mann is going to take the lead on this.	0.639779141672952	1739
758	Kim, here's the PSCO website address.	-0.894189385436803	1527
759	Kind of like silent fireworks.	0.123940267453826	1609
760	Ladies, I am finished with July 01 and everything ties.	-0.289387431245952	1631
761	Ladies, here's the revised September purchase.	-0.562213389412764	1638
762	Lance and I have the same chance to win.	0.764426489251509	1735
763	Last week Ballesteros had 16 pars and two birdies in his final round.	-0.535494894202343	1669
764	Last week we reported third quarter earnings.	-0.209987688421555	1701
765	Last year I made some mistakes here.	0.439883443673131	1636
766	Later works dealt with ethical concerns in the modern world.	0.0616185157238965	1671
767	Laveranues Coles will be the top receiver in his absence.	-0.700498001789721	1596
768	Lavo called it, never mind though.	-0.137436860726354	1710
769	Leaks have indicated that Clinton has narrowed his choice.	0.0920836999240078	1687
770	Let Gary Smith know today if you want him.	-0.0714278550734025	1592
771	Let me consult my partner and get back with you in the morning.	0.552263918399057	1734
772	Let me know either way.	0.555818073091292	1720
774	Let me know if I can be of help.	0.227982944695426	1643
775	Let me know if I can help.	0.271137260853962	1693
776	Let me know if I miss anything.	0.394415693309795	1701
777	Let me know if it doesn't go away.	-0.198181549756106	1665
778	Let me know if there are any other problems with this.	0.779782350670908	1705
779	Let me know if this is possible or where else I might find these.	0.501034338351621	1647
780	Let me know if you can't open it.	0.274709708685269	1608
781	Let me know if you do not hear from them in the next couple of days.	0.638432078289663	1639
782	Let me know if you have any problems.	0.606649075252638	1646
783	Let me know if you have any questions.	0.63110194858667	1730
784	Let me know if you have further questions.	0.552931787515998	1706
785	Let me know if you have more questions.	0.688263210503945	1646
786	Let me know if you need anything else.	0.740382047749659	1661
787	Let me know if you need further information.	0.655500815064941	1739
788	Let me know if you see any problems with this.	0.61880418654786	1623
789	Let me know what you want to do.	0.781394760217836	1688
790	Let me know when you get this.	0.728502667056426	1670
791	Let me know where you might be.	0.713822815673634	1634
792	Let me know which day is good for you.	0.689324500743606	1733
793	Let us not invite unnecessary irritants to this relationship.	-0.352626934205873	1596
794	Let's have this meeting today or tonight.	0.401448664266446	1688
795	Let's leave it until we get going.	-0.00731954149672578	1639
796	Let's think out of the box.	0.177873279924819	1565
797	Let's wait until Monday.	-0.354299717144653	1601
798	Lisa now has everything.	0.322796011834353	1593
799	Liverpool always had a knack of bringing people down to earth.	-0.0957757947372325	1641
800	Liverpool failed again in when they were beaten at Wembley.	-0.238373519013291	1661
801	Look for McCardell to play well this week and catch a lot of passes.	-0.0799695816898996	1658
802	Look for him to throw for over 200 yards and a score.	-7.87351858405307e-05	1678
803	Look for this trend to continue when he faces the San Diego.	-0.0342649573353251	1654
804	Looking for some gift hints from you.	0.185976540193858	1698
805	Louis defensive backs should be able to match his downfield speed.	-0.213613865460397	1638
806	Louis despite the return of Drew Bledsoe.	-0.838584047849085	1618
807	Louis featured back this weekend against the N.	-0.171557398470743	1690
808	Louis, posting five catches for 35 yards and two scores.	-0.607016915063804	1640
809	Lusinchi is currently in Boston, MA, according to his attorney.	-0.818815009642361	1591
810	Lynn checked with Fran and she told her coordinator.	0.0519810778590372	1598
812	Make sure they are current.	0.862223578733945	1684
813	Man I don't want to get sick again.	0.152815051053171	1660
814	Mansell has not forgotten what the ovals have meant to him, however.	-0.0126479515373539	1648
815	Mansell went on to five Indy-car triumphs.	-1.06880086150897	1626
816	Many earlier ceasefire accords have been broken.	-0.254420263812556	1683
817	Many townspeople who had gathered earlier on the main road.	-0.0533845645680766	1595
818	Marisa sent the invoices.	0.0980314175806043	1635
819	Mark, Susan said to go ahead and expense the cell phones.	-0.0462989559240199	1599
820	Mark, please take a look and let me know if you have any questions.	0.434353532140448	1672
821	Market analysts said that the ratio was rising.	-0.0837092070692497	1616
822	Martha Stewart will not be dining with us this Thanksgiving.	-0.306370786008835	1637
823	Maybe stuff we do more of next year.	0.230441230687363	1662
824	Maybe traffic will be light on Thursday.	-0.100601257284448	1690
825	Maybe you can leave early.	0.33247386072956	1715
826	Megan, I'm a little too quick for myself.	-0.369863385254927	1682
827	Megan, I'm not sure why this is showing up.	-0.141878924779815	1587
829	Megan, we only bought this on KN for the 30th.	-0.396770955156364	1679
831	Miami has a bye, so McKnight is obviously not an option.	-0.81886254740883	1564
832	Michael has his holiday performance.	-0.119928030955859	1675
833	Michael said his day was rotten.	0.0337463309356733	1630
835	Might include proposals with respect to Alaska.	-0.355338534821732	1646
836	Mike Anderson will retain the starting job for now.	0.30427698680487	1635
837	Mike got himself a bamboo needle.	-0.108430880379798	1699
838	Mike is putting pressure on me.	0.754274570410116	1704
839	Mike, are you aware of this?	0.109169534667932	1724
840	Mikey is invited also.	-0.0896736870920221	1702
841	Miller might have to wait until Sunday.	0.364545082216011	1664
842	Milly is a seller.	0.224427764795711	1687
843	Mixed signals from APS today.	-0.584937165646813	1708
844	Mixed signals from Washington had convinced China.	-0.495153559822627	1602
845	Mochrie remained steady in the face of the upheaval.	-0.50742917946321	1567
846	Mom, that sounds fine to me.	0.416711638785345	1625
847	Money wise that is.	0.468242752782271	1715
848	Monitor his progress over the next few weeks.	0.0392067173005098	1677
849	Montpellier won the Cup at their first attempt.	-0.562611014833517	1606
850	More jobs are to be eliminated this financial year.	0.183267845940659	1659
851	More than million landmines lie unexploded in at least 62 countries.	-0.670672854610446	1635
852	Moreover we have the feeling that we are finally in our own country.	0.515268028302451	1696
853	Most contenders here use his Ford-Cosworth engines.	-0.800753050575298	1649
854	Most recent surveys put them in a dead heat.	0.119683885236938	1679
855	Mostly a social call.	0.250029165175361	1642
856	Mr. Rao, go to Washington but go with dignity.	-0.8352594623386	1666
857	Much better than carrying a laptop.	0.30938548866888	1752
859	My husband Jeff and I are planning on attending.	0.0365810055895234	1622
860	My husband and I are on a waiting list to give blood.	0.180046011903411	1693
861	My only constraint is Chad's soccer game at noon.	-0.457745426473899	1591
862	My only opportunity is if he cracks or something else happens.	-0.00776417647767781	1670
863	Name just one person for each color.	0.61656196846396	1700
864	Neal, can you help with this?	0.0144187796867217	1731
865	Need anything from Target?	-0.178512438591749	1629
866	Need before board meeting.	0.0916687185554389	1623
867	Need to watch closely.	0.130452121466975	1667
868	Need you or John to step out.	-0.248086765897444	1629
869	Neil has been asking around.	0.604011119656457	1679
870	Neither player is going to be a clear-cut starter this week.	0.176547342126749	1600
871	Never mind, I already deleted it.	-0.115227705838192	1746
872	New York's Supreme Court upheld a lower court decision.	-0.868152171574348	1629
873	New switches can also be added to the Paging System.	-0.237123696967715	1711
874	Newly-signed Tony Simmons might work as the third receiver.	-0.608898040700278	1639
875	Next time ask Jim to call me.	0.162007637450215	1695
876	Nice weather for it.	0.566383608262384	1720
877	Nick makes work fun.	0.194026982860572	1706
878	No employment claims for gas or power.	-0.198776753190848	1702
880	No obligation to pay.	0.0434364029194755	1638
881	No problem Maria, please contact Rick.	-0.551675999345664	1656
882	No sign of Chuck and not responding to messages.	0.0878000187321869	1670
883	No there will be plenty of others.	0.596745530651844	1698
884	No, at least not to my knowledge.	-0.238254182954473	1626
885	No, just Thursday and Friday of this week.	-0.276035705638176	1642
886	Normally we just eat and run.	0.468701806635694	1733
887	Northern forces had captured a southern mechanised brigade.	-0.762537371426717	1597
888	Not at this time.	0.89920315023486	1624
889	Not even in yet.	0.0567697764322293	1755
891	Not like you'll get paid for it.	0.0855828718155985	1630
894	November 14 works for me.	-0.325659464562911	1701
896	Now I really feel I'm alive, not like before.	-0.363247469956002	1503
897	Now go get washed up for dinner.	0.474486379948813	1747
899	OK to make changes, change out original.	-0.134609668552598	1569
900	Officials said Thursday that visit would take place on May 26 to 29.	-0.622181725746324	1620
902	On Friday the competition proper gets under way.	-0.196045435322344	1622
903	On a comparative basis I can't justify more.	-0.465548904792759	1664
904	On appeal they were finally placed in Division Two.	-0.0671841385201182	1642
905	On my way back.	0.114920881901129	1774
906	On the plane, doors closing.	-0.0139913613486087	1720
907	Once state owned, Telecom is now half owned by two American companies.	-0.439674220431218	1668
908	Once you do, you can never go back.	0.180521101205779	1612
909	One assistant and one HR associate.	-0.218571876753828	1738
910	One of his accomplices secured a safe landing.	-0.0611241861339851	1744
912	One would have thought I'd have this down pat by now.	0.128284143511945	1563
913	Opening on the back nine she birdied the 11th and bogeyed the next.	-0.274084993919306	1626
914	Opposition leaders have urged him to call off the visit.	0.107771622817839	1622
915	Or are you going to be tied up with dinner?	0.408683812626904	1635
916	Or let's get creative.	-0.305808721436933	1623
917	Others voting against represented the defense ministry.	-0.223594680655962	1557
918	Our advantages have been brought into fuller play.	0.119244074107216	1616
919	Our forces are ready to come immediately.	0.0477506057688534	1673
920	Our numbers are correct in the system now.	0.409877865551679	1696
921	Our politicians are rising to the occasion.	-0.0708904515882446	1661
922	Our reform and opening programme has forged ahead.	-0.345506650179805	1662
923	Our schedule now calls for critical communication in the afternoons.	0.143693457509363	1597
924	Out of office but have people working on info.	0.238071806969676	1721
925	Paris had ruled out participation in such an invasion force.	-0.0116325638999601	1563
926	Parking at the walk site will be free.	0.711993278511186	1675
927	Parts of the city will be closed to private cars.	0.564937879962683	1581
928	Peace talks last week in Kirghizstan.	-0.971933154864341	1657
929	Penske doesn't let things sit back and relax.	-0.398999252583151	1584
930	Penske wouldn't come here without a good idea it would hold up.	-0.233603606326126	1594
931	People stuck in traffic on either side of us joined in.	0.244902684380709	1608
932	Perhaps there was a glitch.	0.0362429153722583	1732
933	Pilot Nick Young said communications at Sanaa airport were excellent.	-0.719337796091623	1653
934	Please accept my apology.	-0.353871736283762	1659
935	Please call me if you have any questions.	0.66878274748622	1675
936	Please call me if you see any problems.	0.509261007380884	1655
937	Please call tomorrow if possible.	0.35308148110675	1718
938	Please coordinate with him.	0.156026181290111	1702
939	Please feel free to add to it if I missed something.	0.27002509070108	1658
940	Please forward the backup today if possible so we can review.	0.18814264538112	1685
941	Please give me a call.	0.509299110784958	1698
943	Please let me know if there is any way that I can help you.	0.570954253134736	1659
944	Please let me know if you have any questions.	0.603551735132957	1607
945	Please let me know if you learn anything at the floor meeting.	0.650788218459682	1705
946	Please let me know if you need any additional information.	0.621415503448097	1644
947	Please let me know what days you plan on taking off.	0.606132750027363	1647
948	Please let me know.	0.675581022673426	1650
949	Please let us know asap.	0.217248977989876	1702
950	Please look over and let me know.	0.821177547284804	1633
951	Please make sure Bob Kelley is on the list.	0.254236250628309	1663
952	Please pass along my thanks, though.	0.129045636582052	1735
953	Please re-draft and let me know if there are further discrepancies.	-0.107301124224788	1639
954	Please respond if anyone has a different view.	0.115719676093001	1616
955	Please send it to both of us.	0.353170893933658	1607
956	Please send me an email to let me know.	0.718137695938143	1646
957	Please send me an email.	0.525913624836682	1678
959	Please set me, Heidi DuBose, up as their travel arranger.	-0.870495747936626	1640
960	Please set something up.	0.401310185705919	1722
961	Please stay on top of the security issue.	0.178108228916519	1647
962	Police and the alleged bank robbers exchanged fire.	-0.0688935915212446	1631
963	Pressure to finish my review!	-0.310521592046046	1685
964	Presumably so do you.	-0.566642293562896	1718
965	Presuming we can afford headcount?	-0.224178231173355	1641
966	Probably can handle Monday PM.	-0.626918759851809	1635
967	Probably need to check with HR group providing services.	-0.282623897356759	1640
968	Probably will be working.	0.261597160075873	1616
969	Profits were up 28 percent for the first quarter of this year.	-0.11361829887394	1587
970	Provisional constitution will be voted into law by parliament.	-0.41749133019125	1620
971	Public order will be maintained firmly and energetically.	-0.114970857486057	1641
972	Purchasing power of US households has been rising.	-0.258619874507441	1638
973	Reconfigure the disk layout.	-0.179155244459674	1618
975	Reggie Wayne will start in Pathon's place once again.	-0.576964021222011	1582
976	Remember blackberry doesn't work so well at home.	-0.335236994685212	1679
977	Reports said Clinton feels the same way.	-0.0150869296319143	1705
978	Reserve Heap on your roster this week.	-0.171513190107717	1720
979	Richardson is battling a shoulder injury.	-0.0553730987317799	1610
980	Right back at you.	0.416324651802705	1683
981	Rio de Janeiro police freed him after a massive manhunt.	-0.681466098063484	1713
983	Rookie Kevin Swayne will move into the starting lineup.	-0.469073536519575	1665
984	Rothenberg said the trend in Europe was away from fencing.	-0.623758026352968	1630
985	Rumors have him scheduled to attend at least part of the Pacers' game.	-0.30099166145275	1643
986	Russian foreign ministry sources said a ceasefire accord was agreed.	-0.494181897295518	1584
987	Ruth, I'll send this spreadsheet as I update it.	-0.514993451989762	1643
988	Ruth, here is an estimated November purchase.	-0.310138196962535	1662
989	Ruth, the market drove us back for the weekend.	0.274379819166927	1624
990	Samantha would need around-the-clock care.	-0.605130726600653	1636
991	Samantha's problems began 13 years.	-0.902859862612945	1656
992	San Francisco was Interconnect meeting.	-0.696422625256318	1628
993	Sanaa appeared to be a ghost town with many shops closed.	-0.273591682724368	1718
994	Scott is out most of this week on vacation and I'm out next week.	-0.060962378924811	1615
996	See client Help for more information.	0.237813709896193	1675
997	See the list below.	0.722556295108529	1695
998	See what concerts we have for you in your city.	0.393621096275197	1720
1000	See you next week.	0.18823286286738	1694
1001	See you on the third.	0.418282634824361	1664
1002	See, we Americans had gotten sort of distracted.	-0.234998259996829	1650
1003	Seems unusual to me.	-0.40230430089078	1585
1004	Seifert said he didn't know if Weinke would practice Thursday.	-0.899945759133955	1610
1005	Senate ratification would be a matter of humanity.	0.0657432350731197	1680
1006	Send me your address.	0.361956080682879	1657
1007	Seve Ballesteros was well satisfied with his first round.	-0.596258619021672	1595
1008	She called and wants to come over this AM.	0.573581416088021	1729
1009	She chipped in from 69 feet for a birdie at 17.	-0.579169760972144	1639
1010	She has a web address.	0.0907275516777765	1809
1011	She has absolutely everything.	-0.30006378206146	1691
1012	She has the game tomorrow.	0.610049516266961	1681
1013	She is a Baylor graduate and is very nice.	0.044825267066618	1655
1014	She is most familiar with our computer systems.	0.266062849370563	1684
1016	She is taking over Global Finance Legal.	-0.292735188100309	1709
1017	She probably won't come next year either.	-0.122963413708698	1631
1018	She said it would probably be after Jan.	0.0309322006339051	1612
1019	She started singing along softly with the radio.	0.172919078625318	1623
1020	She was going to leave at 8 or 9.	-0.191279034420008	1682
1021	She would hate to see us not get our expense reports paid.	0.221055041409087	1704
1022	Sheila please talk to Avashe.	-0.470461324785636	1659
1023	Should systems manage the migration?	-0.0732974842842502	1675
1024	Should we email this to you or fax to your house?	0.123336101099136	1681
1025	Shouldn't be too hard though.	-0.29691534778318	1682
1026	Show your friends how much you care.	0.430495690093803	1715
1027	Since we're ok on volumes now, it's got to be pricing somewhere.	-0.575418680683176	1558
1030	So you're ignoring me.	-0.526480735008148	1697
1031	So, we need to get these resolved.	0.198253920394289	1685
1032	Soldiers would be in their barracks throughout the weekend.	0.0075505451219376	1596
1033	Some had witnessed the fighting which erupted a week ago.	0.0526469230925272	1688
1034	Some members of the council refuse to recognize the progress.	-0.0868965678752984	1646
1035	Some million shares changed hands on the New York Stock.	-0.133201252607084	1636
1037	Song was vice minister of the geology and mineral resources minister.	-0.0192985337854114	1597
1039	Sorry for the delay.	0.486481904241724	1741
1040	Sorry for the unfriendly greeting in the lobby.	0.244227704679074	1677
1041	Sorry it took so long.	0.460351781716733	1580
1042	Sorry to keep you in suspense!	-0.234271055750304	1606
1043	Sounds good to me.	0.658037874389632	1602
1044	Sources said the officers will be part of the coordination office.	0.433829569797303	1663
1045	South Korea will send two escort destroyers and men for the maneuvers.	-0.349130248555655	1665
1046	Southern forces said they had shot down three northern warplanes.	0.0044088003591181	1672
1047	Spanish football reaches boiling point this weekend.	0.00442330110613591	1684
1048	Sports fans here are excited.	-0.063807493018919	1654
1049	Steve Gilbert is working on this.	0.0976507107454099	1728
1050	Still hustling to find dollars for the quarter end.	0.0741532191259532	1616
1052	Suggest you get facts before judging anyone.	-0.149109517704889	1688
1053	Suite 2750 in Downtown Denver.	-1.14635019367939	1653
1054	Sun Jiazheng, 50, takes over as radio, film and television minister.	-0.948689592853545	1588
1055	Sunday tickets have been on sale for weeks.	0.507855145104555	1674
